Link,Title,Release_Date,ViewRating,Runtime,Genres,Description
/title/tt0235198/,Audition,(1999),R,115 min,"Drama, Horror, Mystery","A widower takes an offer to screen girls at a special audition, arranged for him by a friend to find him a new wife. The one he fancies is not who she appears to be after all."
/title/tt0142688/,The Ninth Gate,(1999),R,133 min,"Mystery, Thriller","A rare book dealer, while seeking out the last two copies of a demon text, gets drawn into a conspiracy with supernatural overtones."
/title/tt0145681/,The Bone Collector,(1999),R,118 min,"Crime, Drama, Mystery",A quadriplegic ex-homicide detective and his partner try to track down a serial killer who is terrorizing New York City.
/title/tt0120657/,The 13th Warrior,(1999),R,102 min,"Action, Adventure, History","A man, having fallen in love with the wrong woman, is sent by the sultan himself on a diplomatic mission to a distant land as an ambassador. Stopping at a Viking village port to restock on supplies, he finds himself unwittingly embroiled in a quest to banish a mysterious threat in a distant Viking land."
/title/tt0120855/,Tarzan,(1999),G,88 min,"Animation, Adventure, Comedy",A man raised by gorillas must decide where he really belongs when he discovers he is a human.
/title/tt0129167/,The Iron Giant,(1999),PG,86 min,"Animation, Action, Adventure",A young boy befriends a giant robot from outer space that a paranoid government agent wants to destroy.
/title/tt0164912/,Stuart Little,(1999),PG,84 min,"Adventure, Comedy, Family","The Little family adopt a charming young mouse named Stuart, but the family cat wants rid of him."
/title/tt0124315/,The Cider House Rules,(1999),PG-13,126 min,"Drama, Romance","A compassionate young man, raised in an orphanage and trained to be a doctor there, decides to leave to see the world."
/title/tt0164181/,Stir of Echoes,(1999),R,99 min,"Horror, Mystery, Thriller","After being hypnotized by his sister-in-law, a man begins seeing haunting visions of a girl's ghost and a mystery begins to unfold around him."
/title/tt0132477/,October Sky,(1999),PG,108 min,"Biography, Drama, Family","The true story of Homer Hickam, a coal miner's son who was inspired by the first Sputnik launch to take up rocketry against his father's wishes."
/title/tt0126886/,Election,(1999),R,103 min,"Comedy, Drama, Romance",A high school teacher meets his match in an over-achieving student politician.
/title/tt0120784/,Payback,(I) (1999),R,100 min,"Action, Crime, Drama","After a successful heist, Porter is left for dead. Once he recovers, he seeks vengeance and wants his share of the money."
/title/tt0144814/,The Rage: Carrie 2,(1999),R,104 min,"Horror, Sci-Fi, Thriller","A horrible massacre strikes up after an outcast teenage girl is taunted by a group of high school jocks, all of them unaware of her cutthroat telekinetic powers."
/title/tt0182789/,Bicentennial Man,(1999),PG,132 min,"Comedy, Drama, Sci-Fi",An android endeavors to become human as he gradually acquires emotions.
/title/tt0126916/,For Love of the Game,(1999),PG-13,137 min,"Drama, Romance, Sport","After 19 years of playing the game he's loved his whole life, Detroit Tigers pitcher Billy Chapel has to decide if he's going to risk everything and put everything out there."
/title/tt0163988/,Bringing Out the Dead,(1999),R,121 min,"Drama, Thriller","Haunted by the patients he failed to save, a monumentally burned-out Manhattan ambulance paramedic fights to maintain his sanity over three increasingly turbulent nights."
/title/tt0139809/,The Thirteenth Floor,(1999),R,100 min,"Mystery, Sci-Fi, Thriller",A computer scientist running a virtual reality simulation of 1937 becomes the primary suspect when his colleague and mentor is murdered.
/title/tt0164114/,Drive Me Crazy,(1999),PG-13,91 min,"Comedy, Drama, Romance","Nicole and Chase used to be BFFs, then junior high happened. The high school centennial dance is coming but Nicole gets dumped. So does Chase. They stage a relationship to get at their exes. They visit each other's worlds. Love in the air?"
/title/tt0178737/,Mansfield Park,(1999),PG-13,112 min,"Comedy, Drama, Romance","Fanny, born into a poor family, is sent away to live with wealthy uncle Sir Thomas, his wife and their four children, where she'll be brought up for a proper introduction to society."
/title/tt0152015/,Pola X,(1999),Not Rated,134 min,"Drama, Romance","A young writer becomes intrigued with a mysterious dark-haired woman who claims to be his long-lost sister, starting an unusual relationship with her and prompting a downward spiral involving his domineering mother and lovely fiancée."
/title/tt0174856/,The Hurricane,(1999),R,146 min,"Biography, Drama, Sport",
/title/tt0141974/,The War Zone,(1999),R,98 min,"Drama, Thriller","An alienated teenager, saddened that he has moved away from London, must find a way to deal with a dark family secret."
/title/tt0145653/,Angela's Ashes,(1999),R,145 min,"Biography, Drama",
/title/tt0139462/,Message in a Bottle,(1999),PG-13,126 min,"Drama, Romance","A woman discovers a tragic love letter in a bottle on a beach, and is determined to track down its author."
/title/tt0209933/,Beau travail,(1999),Unrated,92 min,"Drama, War","This film focuses on an ex-Foreign Legion officer as he recalls his once glorious life, leading troops in Djibouti."
/title/tt0134154/,Ride with the Devil,(I) (1999),R,138 min,"Drama, Romance, War","During the American Civil War, two friends join the Bushwhackers, a militant group loyal to the Confederacy."
/title/tt0156934/,Random Hearts,(1999),R,133 min,"Drama, Mystery, Romance","Police Sergeant Dutch Van Den Broek (Harrison Ford) and U.S. Representative Kay Chandler (Dame Kristin Scott Thomas) lose their spouses in a plane crash, and they soon discover that their spouses were having an affair with each other."
/title/tt0139668/,True Crime,(1999),R,127 min,"Crime, Drama, Mystery",Can an over-the-hill journalist uncover the evidence that can prove a death row inmate's innocence just hours before his execution?
/title/tt0120662/,Eye of the Beholder,(1999),R,109 min,"Drama, Mystery, Thriller","A private eye shadows a female serial killer of men all over the U.S. without her knowing as he, strangely enough, occasionally acts as her guardian angel."
/title/tt0172396/,The End of the Affair,(1999),R,102 min,"Drama, Romance",A desperate man tries to find out why his beloved left him years ago.
/title/tt0120710/,In Dreams,(1999),R,100 min,"Drama, Fantasy, Thriller","A suburban housewife learns that she has a dreamworld connection to a serial murderer, and must stop him from killing again."
/title/tt0149691/,Anywhere But Here,(1999),PG-13,114 min,"Comedy, Drama",A mother and daughter search for success in Beverly Hills.
/title/tt0128278/,Instinct,(1999),R,126 min,"Drama, Thriller","When noted anthropologist Dr. Ethan Powell, who left society to live in the jungle is imprisoned for murder, it's up to young psychiatrist Theo Caulder to get through to him."
/title/tt0120646/,The Deep End of the Ocean,(1999),PG-13,106 min,Drama,"A film about a family's reaction when Ben, the youngest son is kidnapped and then found nine years later, living in the same town, where his family had just moved."
/title/tt0142201/,Crazy in Alabama,(1999),PG-13,111 min,"Comedy, Crime, Drama",An abused wife heads to California to become a movie star while her nephew back in Alabama has to deal with a racially-motivated murder involving a corrupt sheriff.
/title/tt0160513/,A Map of the World,(1999),R,125 min,Drama,A woman's life falls apart after she's blamed for an accident on her property.
/title/tt0125971/,Outside Providence,(1999),R,96 min,"Comedy, Drama, Romance","After one too many run ins with the law, a punk teenager from a working class background is sent to prep school by his frustrated dad, and learns a thing or two."
/title/tt0120716/,Jakob the Liar,(1999),PG-13,120 min,"Drama, War","During World War II, an ordinary inhabitant of a ghetto fakes news about Allied offensives to inspire hope for other victims of the Nazi regime."
/title/tt0130444/,Aimee & Jaguar,(1999),Not Rated,125 min,"Biography, Drama, Romance","In 1943 Berlin, a Nazi officer's wife meets and starts a passionate affair with a Jewish woman."
/title/tt0218553/,Ring 2,(1999),Not Rated,95 min,"Horror, Mystery, Sci-Fi","Reiko takes Yôichi into hiding when her son begins to display frightening powers. Meanwhile, Mai Takano and the authorities begin a desperate search for them, as the mysterious Ring curse spreads."
/title/tt0120834/,Snow Falling on Cedars,(1999),PG-13,127 min,"Drama, Mystery, Romance","A Japanese-American fisherman is accused of killing his neighbor at sea. In the 1950s, race figures into the trial. So does reporter Ishmael."
/title/tt0147599/,Thick as Thieves,(1999),R,93 min,"Crime, Drama, Thriller","A thief is betrayed after a well done job in Detroit. Returning to Chicago, he decides on revenge. Things escalate."
/title/tt0122541/,An Ideal Husband,(I) (1999),PG-13,97 min,"Comedy, Romance","London 1895: Cabinet minister, Sir Chiltern, and bachelor, Lord Goring, are victims of scheming women."
/title/tt0128378/,With Fire and Sword,(1999), ,175 min,"Adventure, Drama, History",An epic story about the Ukrainian uprising against the Polish-Lithuanian Commonwealth magnates in the 17th Century.
/title/tt0155722/,Gloomy Sunday,(1999),Not Rated,112 min,"Romance, Drama","Follows three men who are in love with a most beautiful waitress: An intellectual restaurant owner, a mysterious musician and an erratic businessman; taking place during the WWII."
/title/tt0189142/,Marcel Proust's Time Regained,(1999), ,169 min,"Drama, Romance, War","A lush, elegant epic taking us on a time-swirling trip down the infinitely complex labyrinth that is Marcel Proust's memory lane."
/title/tt0120618/,Breakfast of Champions,(1999),R,110 min,Comedy,A rich car dealer is losing his mind. His son lives in the bomb shelter. His suicidal wife has an affair with his transvestite sales manager.
/title/tt0166252/,The Love Letter,(1999),PG-13,88 min,"Comedy, Drama, Romance",The life of a provincial town becomes stormy after the appearance of an anonymous love letter.
/title/tt0151582/,The Minus Man,(1999),R,111 min,"Crime, Drama, Mystery","Aimless Vann Siegert takes a bizarre turn in life and becomes a serial killer, tracking down the miserable, the self-destructive and those who otherwise seem willing to die."
/title/tt0190611/,Captain Pantoja and the Special Services,(1999),R,137 min,"Comedy, Drama","The Peruvian army captain Pantaleon Pantoja, a very serious and efficient officer, is chosen to set up a special service of 'visitors' to satisfy the sexual needs of the soldiers posted on remote jungle outposts."
/title/tt0222368/,The Nameless,(1999),R,102 min,"Drama, Horror, Mystery","5 years after a mom's 6 y.o. girl is murdered, she gets a phone call from someone claiming to be the daughter. An ex cop and a reporter help. A secret group called The Nameless may be behind it all."
/title/tt0160429/,The King and I,(1999),G,87 min,"Animation, Family, Fantasy","Traveling to the exotic kingdom of Siam, English schoolteacher Anna Leonowens soon discovers that her most difficult challenge is the stubborn, imperious King himself."
/title/tt0213682/,Taboo,(1999),Unrated,100 min,"Drama, History, Thriller","The new member of a samurai militia unit causes disruption as several of his colleagues fall in love with him, threatening to disturb the rigid code of their squad."
/title/tt0165773/,Felicia's Journey,(1999),PG-13,116 min,"Drama, Thriller","A young woman leaves Ireland to find her boyfriend in England, and while there is helped by a man hiding unsettling secrets."
/title/tt0180316/,Women Talking Dirty,(1999),Not Rated,97 min,"Comedy, Romance","A lively, outspoken single mother in Edinburgh, Scotland, develops an unlikely friendship with a shy cartoonist."
/title/tt0235060/,The Road Home,(1999),G,89 min,"Drama, History, Romance","Prompted by the death of his father and the grief of his mother, a man recalls the story of how they met in flashback."
/title/tt0177747/,Between Your Legs,(1999), ,115 min,"Drama, Mystery, Romance",Javier's life gets complicated when a something unexpected turns up in his car's trunk.
/title/tt0177242/,Sun Alley,(1999), ,101 min,"Comedy, Drama, Romance",
/title/tt0205190/,Little Crumb,(1999), ,119 min,"Drama, Family","The journey of a homeless boy who tries to find his father, set in the 1920's in Holland."
/title/tt0164221/,Virtual Sexuality,(1999),R,92 min,"Comedy, Drama, Romance","A frustrated teenage girl creates her perfect man in a virtual reality machine and in a freak accident, gives him life."
